"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"ONYX LORENZONI";"ONYX LORENZONI";"DEM";"RS";"5830449";"2011.0";"54.0";""
"HERMES PARCIANELLO";"HERMES PARCIANELLO";"PMDB";"PR";"5830423";"2011.0";"54.0";""
"ARY VANAZZI";"ARY VANAZZI";"PT";"";"09eaf0dfb6ee4a2077c59fde12906574";"";"";""
"DR. BENEDITO DIAS";"DR. BENEDITO DIAS";"PPB";"";"3c9f561bfe001685cf3e2c8e6ca22e35";"";"";""
"PAULO FEIJÓ";"PAULO FEIJÓ";"PR";"RJ";"5830551";"2011.0";"54.0";""
"CLÁUDIO MAGRÃO";"CLÁUDIO MAGRÃO";"PPS";"SP";"74263";"2007.0";"53.0";""
"JOSÉ CARLOS MACHADO";"JOSÉ CARLOS MACHADO";"PFL";"SE";"74055";"2007.0";"53.0";""
"NEYDE APARECIDA";"NEYDE APARECIDA";"PT";"";"0ab73320ddd51f51fcfaf0a54c732675";"";"";""
"ODAIR";"ODAIR";"PT";"";"bcf2d27291385e76c38a788b4a181635";"";"";""
"PAUDERNEY AVELINO";"PAUDERNEY AVELINO";"DEM";"AM";"5830374";"2011.0";"54.0";""
"WLADIMIR COSTA";"WLADIMIR COSTA";"SD";"PA";"5830474";"2011.0";"54.0";""
"FRANCISCO APPIO";"FRANCISCO APPIO";"PPB";"";"91fe7b93fadd8a9b7e7e2b2aaaf5e042";"";"";""
"CARLOS WILLIAN";"CARLOS WILLIAN";"PTC";"MG";"74148";"2007.0";"53.0";""
"ZÉ GERALDO";"ZÉ GERALDO";"PT";"PA";"5830518";"2011.0";"54.0";""
"AIRTON ROVEDA";"AIRTON ROVEDA";"PPS";"PR";"73457";"2007.0";"53.0";""
"ITAMAR SERPA";"ITAMAR SERPA";"PSDB";"";"f3d2415482e326c59af62171528c01c2";"";"";""
"LAEL VARELLA";"LAEL VARELLA";"DEM";"MG";"74742";"2011.0";"54.0";""
"ANTONIO CARLOS BISCAIA";"ANTONIO CARLOS BISCAIA";"PT";"RJ";"73492";"2007.0";"53.0";""
"ELISEU MOURA";"ELISEU MOURA";"PP";"";"5d5ed644c8ded7c56e3fb303e1e1c93e";"";"";""
"VICENTE CASCIONE";"VICENTE CASCIONE";"PTB";"";"25fc15edd8712e330392c45e4a5396d9";"";"";""
"DR. EVILÁSIO";"DR. EVILÁSIO";"PSB";"";"239dee12408ac0c8dece6dc10d432a53";"";"";""
"ADELOR VIEIRA";"ADELOR VIEIRA";"PMDB";"";"0ec03b1c9ddb33afb2f394a4a4fa7570";"";"";""
"ORLANDO FANTAZZINI";"ORLANDO FANTAZZINI";"PT";"";"edd97254df752696e06a9fc2f4c64e6b";"";"";""
"DR. ROSINHA";"DR. ROSINHA";"PT";"PR";"73459";"2011.0";"54.0";""
"ARIOSTO HOLANDA";"ARIOSTO HOLANDA";"PSB";"CE";"74103";"2007.0";"53.0";""
"WELLINGTON ROBERTO";"WELLINGTON ROBERTO";"PR";"PB";"5830395";"2011.0";"54.0";""
"CUSTÓDIO MATTOS";"CUSTÓDIO MATTOS";"PSDB";"MG";"74579";"2007.0";"53.0";""
"NELSON TRAD";"NELSON TRAD";"PMDB";"MS";"73761";"2007.0";"53.0";""
"AUGUSTO NARDES";"AUGUSTO NARDES";"PPB";"";"f51e7b6b25dad541ad819bcb88b8d9ea";"";"";""
"ARMANDO MONTEIRO";"ARMANDO MONTEIRO";"PTB";"PE";"74472";"2007.0";"53.0";""
"MURILO ZAUITH";"MURILO ZAUITH";"DEM";"";"7d46e696cf0e0ff5e0525924dc58ccfb";"";"";""
"DR. PINOTTI";"DR. PINOTTI";"PFL";"SP";"73542";"2007.0";"53.0";""
"RAIMUNDO GOMES DE MATOS";"RAIMUNDO GOMES DE MATOS";"PSDB";"CE";"5830549";"2011.0";"54.0";""
"JOSÉ MILITÃO";"JOSÉ MILITÃO";"PTB";"";"58fb61b76062f9fec132f6724642d6ab";"";"";""
"NILTON CAPIXABA";"NILTON CAPIXABA";"PTB";"RO";"5830458";"2011.0";"54.0";""
"GERSON GABRIELLI";"GERSON GABRIELLI";"DEM";"";"28d3df01bb529a3db46a3c458b803023";"";"";""
"ILDEU ARAUJO";"ILDEU ARAUJO";"PRONA";"";"398152569ff3a5f4dbe76cc7a61f817a";"";"";""
"EDUARDO SEABRA";"EDUARDO SEABRA";"PTB";"";"1daae677d06ee6e2b7681a9ef7721325";"";"";""
"JOSIAS QUINTAL";"JOSIAS QUINTAL";"PSB";"";"5ca00795272d478bd085352e45056da7";"";"";""
"EDMAR MOREIRA";"EDMAR MOREIRA";"PFL";"MG";"74580";"2007.0";"53.0";""
"EDUARDO SCIARRA";"EDUARDO SCIARRA";"DEM";"PR";"74382";"2011.0";"54.0";""
"DAVI ALCOLUMBRE";"DAVI ALCOLUMBRE";"DEM";"AP";"73924";"2011.0";"54.0";""
"LEONARDO VILELA";"LEONARDO VILELA";"PSDB";"GO";"74368";"2007.0";"53.0";""
"PAULO LIMA";"PAULO LIMA";"PMDB";"SP";"73555";"2007.0";"53.0";""
"DR. FRANCISCO GONÇALVES";"DR. FRANCISCO GONÇALVES";"PTB";"";"92c2a272c7c6d04bc281b4e514598112";"";"";""
"LUCI CHOINACKI";"LUCI CHOINACKI";"PT";"SC";"73474";"2011.0";"54.0";""
"REINALDO BETÃO";"REINALDO BETÃO";"PL";"";"f34975a209a581d1a7192eb0a4dceb04";"";"";""
"ABELARDO LUPION";"ABELARDO LUPION";"DEM";"PR";"73764";"2011.0";"54.0";""
"JOSÉ BORBA";"JOSÉ BORBA";"PMDB";"";"051378e4f8f00a92a923b0c3c3cffb06";"";"";""
"NILSON MOURÃO";"NILSON MOURÃO";"PT";"AC";"74365";"2007.0";"53.0";""
"REMI TRINTA";"REMI TRINTA";"PL";"";"edf086f90c0b46aa7b219270bb25856e";"";"";""
"ROBERTO BRANT";"ROBERTO BRANT";"DEM";"";"c434d67b7cf6627d61657a701405e83c";"";"";""
"ALDO REBELO";"ALDO REBELO";"PCdoB";"SP";"73428";"2011.0";"54.0";""
"WALTER PINHEIRO";"WALTER PINHEIRO";"PT";"BA";"74218";"2007.0";"53.0";""
"JOÃO CAMPOS";"JOÃO CAMPOS";"PSDB";"GO";"5830462";"2011.0";"54.0";""
"PASTOR PEDRO RIBEIRO";"PASTOR PEDRO RIBEIRO";"PMDB";"CE";"74032";"2007.0";"53.0";""
"FEU ROSA";"FEU ROSA";"PSDB";"";"583c8598536729a639e18687d46c4406";"";"";""
"HELENO SILVA";"HELENO SILVA";"PRB";"SE";"74053";"2011.0";"54.0";""
"CARLOS SAMPAIO";"CARLOS SAMPAIO";"PSDB";"SP";"5830711";"2011.0";"54.0";""
"ALMEIDA DE JESUS";"ALMEIDA DE JESUS";"PL";"";"6295a4d5af236d951227b82775bc98e6";"";"";""
"ROSE DE FREITAS";"ROSE DE FREITAS";"PMDB";"ES";"73507";"2011.0";"54.0";""
"CHICO ALENCAR";"CHICO ALENCAR";"PSOL";"RJ";"5830653";"2011.0";"54.0";""
"SEBASTIÃO MADEIRA";"SEBASTIÃO MADEIRA";"PSDB";"MA";"74211";"2007.0";"53.0";""
"OSMAR SERRAGLIO";"OSMAR SERRAGLIO";"PMDB";"PR";"5830293";"2011.0";"54.0";""
"WILSON SANTOS";"WILSON SANTOS";"PSDB";"";"310d8c13b30182c23eb6d33972118d91";"";"";""
"JOÃO MAGALHÃES";"JOÃO MAGALHÃES";"PMDB";"MG";"74120";"2011.0";"54.0";""
"JOÃO MENDES DE JESUS";"JOÃO MENDES DE JESUS";"PDT";"";"dac777f55950843aa24228bf145adc98";"";"";""
"LINCOLN PORTELA";"LINCOLN PORTELA";"PR";"MG";"5830687";"2011.0";"54.0";""
"BABÁ";"BABÁ";"PT";"";"d986d1b784025054431754d3d7016d5d";"";"";""
"PROFESSOR IRAPUAN TEIXEIRA";"PROFESSOR IRAPUAN TEIXEIRA";"PRONA";"";"69cb299858a24a5d9e00142cd146af0f";"";"";""
"VIC PIRES FRANCO";"VIC PIRES FRANCO";"PFL";"PA";"74087";"2007.0";"53.0";""
"LUCIANO ZICA";"LUCIANO ZICA";"PT";"";"7f4fecda830cc7f96e20079f37598269";"";"";""
"ROBERTO FREIRE";"ROBERTO FREIRE";"PPS";"SP";"5830837";"2011.0";"54.0";""
"PAULO GOUVÊA";"PAULO GOUVÊA";"PL";"";"dac5a16c0aafd5ef0b69bfc50b7ac933";"";"";""
"FRANCISCO DORNELLES";"FRANCISCO DORNELLES";"PPB";"";"1701bc7ee4cfc0bb73c4a423a97a7d51";"";"";""
"IRINY LOPES";"IRINY LOPES";"PT";"ES";"74162";"2007.0";"53.0";""
"MAURÍCIO QUINTELLA LESSA";"MAURÍCIO QUINTELLA LESSA";"PR";"AL";"5830618";"2011.0";"54.0";""
"FERNANDO DE FABINHO";"FERNANDO DE FABINHO";"PFL";"BA";"74063";"2007.0";"53.0";""
"ROBERTO PESSOA";"ROBERTO PESSOA";"DEM";"";"4486920d58e9e6a34c90a9787c5d9eab";"";"";""
"LÉO ALCÂNTARA";"LÉO ALCÂNTARA";"PSDB";"";"82a9d7fc03abd1018e0da614aff895bc";"";"";""
"JOÃO HERRMANN NETO";"JOÃO HERRMANN NETO";"PPS";"";"d22b6fbb4f51e263bebace4192a7fd2d";"";"";""
"PHILEMON RODRIGUES";"PHILEMON RODRIGUES";"PTB";"";"ea567ecaa494e5a8eb394b8b59275389";"";"";""
"DANIEL ALMEIDA";"DANIEL ALMEIDA";"PCdoB";"BA";"5830345";"2011.0";"54.0";""
"ALEXANDRE SANTOS";"ALEXANDRE SANTOS";"PMDB";"RJ";"74830";"2011.0";"54.0";""
"BONIFÁCIO DE ANDRADA";"BONIFÁCIO DE ANDRADA";"PSDB";"MG";"5830755";"2011.0";"54.0";""
"LINDBERG FARIAS";"LINDBERG FARIAS";"PT";"";"97ab1ca801b3e7b0ca84cc3934ff0fbb";"";"";""
"ARNALDO FARIA DE SÁ";"ARNALDO FARIA DE SÁ";"PTB";"SP";"5830487";"2011.0";"54.0";""
"ATHOS AVELINO";"ATHOS AVELINO";"PPS";"";"abe0386bafc5c65cfc594c88dc4a7da5";"";"";""
"RICARDO RIQUE";"RICARDO RIQUE";"PSDB";"";"bd83067829644955790da565411d4375";"";"";""
"ZICO BRONZEADO";"ZICO BRONZEADO";"PT";"";"7f637f5fcd55b5a0fa6919410c512513";"";"";""
"JORGE ALBERTO";"JORGE ALBERTO";"PMDB";"SE";"74563";"2007.0";"53.0";""
"MILTON BARBOSA";"MILTON BARBOSA";"PSC";"BA";"74337";"2007.0";"53.0";""
"ROMEL ANIZIO";"ROMEL ANIZIO";"PPB";"";"82c7b747f7e8faceb13b99cd593ddcc4";"";"";""
"JOÃO FONTES";"JOÃO FONTES";"PT";"";"af99a4aecebb7b9ff10a7824eb760491";"";"";""
"JORGE BITTAR";"JORGE BITTAR";"PT";"RJ";"74686";"2011.0";"54.0";""
"JOSÉ JANENE";"JOSÉ JANENE";"PPB";"";"791efbb284e62b13c037e1dbc346cbec";"";"";""
"TELMA DE SOUZA";"TELMA DE SOUZA";"PT";"SP";"73561";"2007.0";"53.0";""
"CLAUDIO CAJADO";"CLAUDIO CAJADO";"DEM";"BA";"5830679";"2011.0";"54.0";""
"JOSÉ THOMAZ NONÔ";"JOSÉ THOMAZ NONÔ";"DEM";"";"c72e3b21870ee0d40dc5615b5a72ae28";"";"";""
"FERNANDO GABEIRA";"FERNANDO GABEIRA";"PV";"RJ";"74841";"2007.0";"53.0";""
"ISAÍAS SILVESTRE";"ISAÍAS SILVESTRE";"PSB";"";"696de718a17e624d938d58a198cbe82c";"";"";""
"GUILHERME MENEZES";"GUILHERME MENEZES";"PT";"BA";"74139";"2007.0";"53.0";""
"HELENILDO RIBEIRO";"HELENILDO RIBEIRO";"PSDB";"";"94974e3ead58e2d160ea987293fd2a49";"";"";""
"DELFIM NETTO";"DELFIM NETTO";"PPB";"";"fa284f4288c8d8ddf5cbfbdf65bf3317";"";"";""
"VADÃO GOMES";"VADÃO GOMES";"PP";"SP";"73564";"2007.0";"53.0";""
"ZELINDA NOVAES";"ZELINDA NOVAES";"DEM";"";"e73496756d2d57cb7b74c56323d16a34";"";"";""
"JOVINO CÂNDIDO";"JOVINO CÂNDIDO";"PV";"";"f34309c759aeb3f6afdda0b2721c0ec3";"";"";""
"ADÃO PRETTO";"ADÃO PRETTO";"PT";"RS";"73886";"2007.0";"53.0";""
"JOSUÉ BENGTSON";"JOSUÉ BENGTSON";"PTB";"PA";"5830632";"2011.0";"54.0";""
"ASSIS MIGUEL DO COUTO";"ASSIS MIGUEL DO COUTO";"PT";"";"8fb28171b8d94f93c1e63c7c790b8651";"";"";""
"RUBINELLI";"RUBINELLI";"PT";"";"5fc80e16205c533d4d1676f440db8a06";"";"";""
"IARA BERNARDI";"IARA BERNARDI";"PT";"SP";"74780";"2007.0";"53.0";""
"LUIS CARLOS HEINZE";"LUIS CARLOS HEINZE";"PP";"RS";"5830770";"2011.0";"54.0";""
"POMPEO DE MATTOS";"POMPEO DE MATTOS";"PDT";"RS";"5830627";"2011.0";"54.0";""
"ZEZÉU RIBEIRO";"ZEZÉU RIBEIRO";"PT";"BA";"74145";"2007.0";"53.0";""
"MORAES SOUZA";"MORAES SOUZA";"PMDB";"";"1196af1b8d3181f3455d0966cdfa960d";"";"";""
"MOREIRA FRANCO";"MOREIRA FRANCO";"PMDB";"";"b93d308f922e3682a2b3486f28a61e0a";"";"";""
"HÉLIO ESTEVES";"HÉLIO ESTEVES";"PT";"";"e90f72323d23d05783b64e095da99286";"";"";""
"MAURO LOPES";"MAURO LOPES";"PMDB";"MG";"5830615";"2011.0";"54.0";""
"FÉLIX MENDONÇA";"FÉLIX MENDONÇA";"PFL";"BA";"74542";"2007.0";"53.0";""
"YEDA CRUSIUS";"YEDA CRUSIUS";"PSDB";"";"e1747358fbf4ad3431800cf02ef121ab";"";"";""
"LOBBE NETO";"LOBBE NETO";"PSDB";"SP";"5830804";"2011.0";"54.0";""
"JADER BARBALHO";"JADER BARBALHO";"PMDB";"PA";"73929";"2007.0";"53.0";""
"LUIZ BITTENCOURT";"LUIZ BITTENCOURT";"PMDB";"GO";"74810";"2007.0";"53.0";""
"MÁRIO HERINGER";"MÁRIO HERINGER";"PDT";"MG";"5830467";"2011.0";"54.0";""
"ARNON BEZERRA";"ARNON BEZERRA";"PTB";"CE";"5830664";"2011.0";"54.0";""
"ROBERTO GOUVEIA";"ROBERTO GOUVEIA";"PT";"";"6e4d5cca4c73e8aaedb6f24b0ff4e0ae";"";"";""
"SÉRGIO MIRANDA";"SÉRGIO MIRANDA";"PCdoB";"";"06cb4c1228bfaab804ac103b8938b527";"";"";""
"FERNANDO WILLIAM";"FERNANDO WILLIAM";"PSB";"";"b5ca015257f691c6643616d5165b4adb";"";"";""
"NÉLIO DIAS";"NÉLIO DIAS";"PP";"RN";"74038";"2007.0";"53.0";""
"EDSON DUARTE";"EDSON DUARTE";"PV";"BA";"74061";"2007.0";"53.0";""
"OSVALDO REIS";"OSVALDO REIS";"PMDB";"TO";"74191";"2011.0";"54.0";""
"TADEU FILIPPELLI";"TADEU FILIPPELLI";"PMDB";"DF";"74806";"2007.0";"53.0";""
"MAURO BENEVIDES";"MAURO BENEVIDES";"PMDB";"CE";"73588";"2007.0";"53.0";""
"GERALDO THADEU";"GERALDO THADEU";"PPS";"MG";"74151";"2011.0";"54.0";""
"NARCISO MENDES";"NARCISO MENDES";"PPB";"";"c7bc9003bbda30315532339b81e7e77e";"";"";""
"AROLDE DE OLIVEIRA";"AROLDE DE OLIVEIRA";"DEM";"RJ";"74833";"2011.0";"54.0";""
"MANINHA";"MANINHA";"PT";"";"6a12d42e202172105e93fe4b9a2bb7ed";"";"";""
"JOSÉ ROCHA";"JOSÉ ROCHA";"PR";"BA";"5830789";"2011.0";"54.0";""
"ALBERTO GOLDMAN";"ALBERTO GOLDMAN";"PSDB";"";"53d81c5b68b6217715737862d79a677e";"";"";""
"DR. RODOLFO PEREIRA";"DR. RODOLFO PEREIRA";"PDT";"";"3c5efab3d13a3e260455d0591b83d89d";"";"";""
"JOVAIR ARANTES";"JOVAIR ARANTES";"PTB";"GO";"5830361";"2011.0";"54.0";""
"LUPÉRCIO RAMOS";"LUPÉRCIO RAMOS";"PMDB";"AM";"73936";"2007.0";"53.0";""
"GEDDEL VIEIRA LIMA";"GEDDEL VIEIRA LIMA";"PMDB";"BA";"74544";"2007.0";"53.0";""
"PERPÉTUA ALMEIDA";"PERPÉTUA ALMEIDA";"PCdoB";"AC";"73943";"2007.0";"53.0";""
"KELLY MORAES";"KELLY MORAES";"PTB";"";"93d891d82dffbd840afe99503a8fa2c6";"";"";""
"REGINALDO LOPES";"REGINALDO LOPES";"PT";"MG";"5830494";"2011.0";"54.0";""
"RICARDO IZAR";"RICARDO IZAR";"PSD";"SP";"5830479";"2011.0";"54.0";""
"ANTONIO JOAQUIM";"ANTONIO JOAQUIM";"PPB";"";"29e2dd33b439b62fa26b52216f4c9fa6";"";"";""
"LEODEGAR TISCOSKI";"LEODEGAR TISCOSKI";"PPB";"";"6337d7c7e958f412d70a34955584e0c6";"";"";""
"VIEIRA REIS";"VIEIRA REIS";"PMDB";"";"630943dbb1f2355cc20135a7f8dcc54a";"";"";""
"SEVERINO CAVALCANTI";"SEVERINO CAVALCANTI";"PPB";"";"da14a500cce5d06c089c4238fed0acf3";"";"";""
"JOSÉ CARLOS ARAÚJO";"JOSÉ CARLOS ARAÚJO";"PSD";"BA";"5830760";"2011.0";"54.0";""
"ALEX CANZIANI";"ALEX CANZIANI";"PTB";"PR";"5830426";"2011.0";"54.0";""
"JOSÉ CARLOS ALELUIA";"JOSÉ CARLOS ALELUIA";"DEM";"BA";"5830579";"2011.0";"54.0";""
"HENRIQUE EDUARDO ALVES";"HENRIQUE EDUARDO ALVES";"PMDB";"RN";"74324";"2007.0";"53.0";""
"CLÓVIS FECURY";"CLÓVIS FECURY";"PFL";"MA";"74026";"2007.0";"53.0";""
"LUIZ ROGÉRIO";"LUIZ ROGÉRIO";"PSB";"";"a78008c9e60eb14f5842a5d679c544e4";"";"";""
"THELMA DE OLIVEIRA";"THELMA DE OLIVEIRA";"PSDB";"MT";"74286";"2007.0";"53.0";""
"ROBERTO MAGALHÃES";"ROBERTO MAGALHÃES";"PFL";"PE";"74433";"2007.0";"53.0";""
"GILMAR MACHADO";"GILMAR MACHADO";"PT";"MG";"74581";"2011.0";"54.0";""
"JULIO SEMEGHINI";"JULIO SEMEGHINI";"PSDB";"SP";"74783";"2011.0";"54.0";""
"JOSÉ DIVINO";"JOSÉ DIVINO";"PMDB";"";"8a8b1cb2e8ce06713d35f6eb4d5a7579";"";"";""
"VANDER LOUBET";"VANDER LOUBET";"PT";"MS";"5830534";"2011.0";"54.0";""
"GIACOBO";"GIACOBO";"PR";"PR";"5830713";"2011.0";"54.0";""
"IVAN VALENTE";"IVAN VALENTE";"PSOL";"SP";"5830668";"2011.0";"54.0";""
"CEZAR SILVESTRI";"CEZAR SILVESTRI";"PPS";"PR";"74379";"2011.0";"54.0";""
"FRANCISCO TURRA";"FRANCISCO TURRA";"PPB";"";"261f1a75d6fff6d5084663a9e17cfc09";"";"";""
"PAULO AFONSO";"PAULO AFONSO";"PMDB";"";"18b29716b0706776e5fc675223e2615c";"";"";""
"CARLOS ALBERTO LERÉIA";"CARLOS ALBERTO LERÉIA";"PSDB";"GO";"74290";"2011.0";"54.0";""
"ANTONIO CARLOS MENDES THAME";"ANTONIO CARLOS MENDES THAME";"PSDB";"SP";"5830802";"2011.0";"54.0";""
"MILTON CARDIAS";"MILTON CARDIAS";"PTB";"";"c140014ef261ab7f67eb8de3e206cf6c";"";"";""
"RAFAEL GUERRA";"RAFAEL GUERRA";"PSDB";"MG";"74590";"2007.0";"53.0";""
"NELSON PROENÇA";"NELSON PROENÇA";"PPS";"RS";"73907";"2007.0";"53.0";""
"AGNALDO MUNIZ";"AGNALDO MUNIZ";"PP";"RO";"74358";"2007.0";"53.0";""
"BOSCO COSTA";"BOSCO COSTA";"PSDB";"";"6214b65a3937dab8d89bc0d4f336e877";"";"";""
"DRA. CLAIR";"DRA. CLAIR";"PT";"";"f2bbc8ef372f1f5dcd0ca6f912f9ffb9";"";"";""
"MOACIR MICHELETTO";"MOACIR MICHELETTO";"PMDB";"PR";"74238";"2007.0";"53.0";""
"SALVADOR ZIMBALDI";"SALVADOR ZIMBALDI";"PDT";"SP";"73559";"2011.0";"54.0";""
"SIGMARINGA SEIXAS";"SIGMARINGA SEIXAS";"PT";"";"eed46e18e02e1fe1a8fb3557eeffd582";"";"";""
"MARIA DO ROSÁRIO";"MARIA DO ROSÁRIO";"PT";"RS";"5830300";"2011.0";"54.0";""
"OLIVEIRA FILHO";"OLIVEIRA FILHO";"PRB";"PR";"73464";"2011.0";"54.0";""
"PEDRO HENRY";"PEDRO HENRY";"PP";"MT";"74111";"2007.0";"53.0";""
"FRANCISCO RODRIGUES";"FRANCISCO RODRIGUES";"PFL";"RR";"73981";"2007.0";"53.0";""
"CONFÚCIO MOURA";"CONFÚCIO MOURA";"PMDB";"";"9c7ea62aadf79a261bc22af757bc40ab";"";"";""
"BERNARDO ARISTON";"BERNARDO ARISTON";"PMDB";"RJ";"74169";"2007.0";"53.0";""
"FÁTIMA BEZERRA";"FÁTIMA BEZERRA";"PT";"RN";"74037";"2011.0";"54.0";""
"MARCELO CASTRO";"MARCELO CASTRO";"PMDB";"PI";"5830659";"2011.0";"54.0";""
"ALMIR SÁ";"ALMIR SÁ";"PL";"";"f9ecfc5adc7e1d9bdd33f805f396bf0a";"";"";""
"JOAQUIM FRANCISCO";"JOAQUIM FRANCISCO";"DEM";"";"e3fd47b2358cac57367905e59c414650";"";"";""
"RAUL JUNGMANN";"RAUL JUNGMANN";"PPS";"PE";"5830832";"2011.0";"54.0";""
"LEÔNIDAS CRISTINO";"LEÔNIDAS CRISTINO";"PROS";"CE";"5830786";"2011.0";"54.0";""
"VICENTE ARRUDA";"VICENTE ARRUDA";"PSDB";"CE";"74308";"2007.0";"53.0";""
"OLAVO CALHEIROS";"OLAVO CALHEIROS";"PMDB";"AL";"74005";"2007.0";"53.0";""
"CARLOS DUNGA";"CARLOS DUNGA";"PTB";"";"a09a43df46f0ce04674774cfacf79404";"";"";""
"FERNANDO DINIZ";"FERNANDO DINIZ";"PMDB";"MG";"74658";"2007.0";"53.0";""
"GUSTAVO FRUET";"GUSTAVO FRUET";"PSDB";"PR";"73460";"2007.0";"53.0";""
"HERCULANO ANGHINETTI";"HERCULANO ANGHINETTI";"PPB";"";"011327115c5568409c7218bea0c60d5b";"";"";""
"PASTOR REINALDO";"PASTOR REINALDO";"PTB";"";"a2f357932a40a610e90cde8d97821e14";"";"";""
"CORIOLANO SALES";"CORIOLANO SALES";"DEM";"";"1dcd48cf5c50dc70eb1d81b604975e40";"";"";""
"JAIR BOLSONARO";"JAIR BOLSONARO";"PP";"RJ";"5830721";"2011.0";"54.0";""
"CARLOS MOTA";"CARLOS MOTA";"PL";"";"8c3818d5635c52c741d857e163a78cef";"";"";""
"FRANCISCO GARCIA";"FRANCISCO GARCIA";"PPS";"";"b4b25fcda8f27d5cb4c6d9859abdfa4d";"";"";""
"ZULAIÊ COBRA";"ZULAIÊ COBRA";"PSDB";"";"e1db439cc7763968ee7d1eadd5ae3e69";"";"";""
"SANDRO MATOS";"SANDRO MATOS";"PTB";"RJ";"74258";"2007.0";"53.0";""
"JOÃO ALFREDO";"JOÃO ALFREDO";"PT";"";"1841b9ecc1106c44bf2e159914f0ee14";"";"";""
"LEONARDO PICCIANI";"LEONARDO PICCIANI";"PMDB";"RJ";"5830339";"2011.0";"54.0";""
"MENDONÇA PRADO";"MENDONÇA PRADO";"DEM";"SE";"74056";"2011.0";"54.0";""
"RONALDO CEZAR COELHO";"RONALDO CEZAR COELHO";"PSDB";"";"e9fc6bce12727d420e044141410865fa";"";"";""
"BENJAMIN MARANHÃO";"BENJAMIN MARANHÃO";"SD";"PB";"5830769";"2011.0";"54.0";""
"WALTER FELDMAN";"WALTER FELDMAN";"PSDB";"SP";"74284";"2011.0";"54.0";""
"LUCIANO CASTRO";"LUCIANO CASTRO";"PL";"RR";"73982";"2007.0";"53.0";""
"RONALDO CAIADO";"RONALDO CAIADO";"DEM";"GO";"74813";"2011.0";"54.0";""
"ENIO BACCI";"ENIO BACCI";"PDT";"RS";"73893";"2011.0";"54.0";""
"GASTÃO VIEIRA";"GASTÃO VIEIRA";"PMDB";"MA";"74200";"2007.0";"53.0";""
"JEFFERSON CAMPOS";"JEFFERSON CAMPOS";"PSD";"SP";"5830439";"2011.0";"54.0";""
"B. SÁ";"B. SÁ";"PSB";"PI";"74312";"2007.0";"53.0";""
"JOSÉ IVO SARTORI";"JOSÉ IVO SARTORI";"PMDB";"";"f662fa5ff3fcff0feead6e49a5a3169a";"";"";""
"NELSON BORNIER";"NELSON BORNIER";"PMDB";"RJ";"73416";"2007.0";"53.0";""
"FRANCISCA TRINDADE";"FRANCISCA TRINDADE";"PT";"";"a207f3d5cbd689c4b9847c9709edb016";"";"";""
"DIMAS RAMALHO";"DIMAS RAMALHO";"PPS";"SP";"74265";"2007.0";"53.0";""
"ENÉAS";"ENÉAS";"PRONA";"SP";"74269";"2007.0";"53.0";""
"ANTONIO NOGUEIRA";"ANTONIO NOGUEIRA";"PT";"";"ed0130a21ff7670c1b27abd9f6f958b0";"";"";""
"NEUTON LIMA";"NEUTON LIMA";"PTB";"";"0b1de980c6ec539422b35a633372746d";"";"";""
"JORGE BOEIRA";"JORGE BOEIRA";"PP";"SC";"5830500";"2011.0";"54.0";""
"MARCOS DE JESUS";"MARCOS DE JESUS";"PL";"";"f593d57fc85900797df5598715f7d454";"";"";""
"MANOEL SALVIANO";"MANOEL SALVIANO";"PSDB";"CE";"74456";"2011.0";"54.0";""
"DR. HÉLIO";"DR. HÉLIO";"PDT";"";"c2ea5c4ae582f0261e63e1d368434327";"";"";""
"EDNA MACEDO";"EDNA MACEDO";"PTB";"";"4177fb7c1987c29dce5350de95b95935";"";"";""
"JOSÉ LINHARES";"JOSÉ LINHARES";"PP";"CE";"74297";"2007.0";"53.0";""
"JONIVAL LUCAS JUNIOR";"JONIVAL LUCAS JUNIOR";"PMDB";"";"a92226b95b03af1c3b53678569f95dce";"";"";""
"MARIA LUCIA";"MARIA LUCIA";"PMDB";"";"d0f0e454942383538d3cbcb7fbe596ee";"";"";""
"NELSON MEURER";"NELSON MEURER";"PP";"PR";"5830544";"2011.0";"54.0";""
"EDISON ANDRINO";"EDISON ANDRINO";"PMDB";"";"0a5127ab639778dd9e3ddc4e885102b9";"";"";""
"FÁBIO SOUTO";"FÁBIO SOUTO";"DEM";"BA";"74062";"2011.0";"54.0";""
"ROBSON TUMA";"ROBSON TUMA";"PFL";"SP";"73558";"2007.0";"53.0";""
"MARIA HELENA";"MARIA HELENA";"PSB";"RR";"5830765";"2011.0";"54.0";""
"MARIA DO CARMO LARA";"MARIA DO CARMO LARA";"PT";"MG";"74586";"2007.0";"53.0";""
"MARCELO GUIMARÃES FILHO";"MARCELO GUIMARÃES FILHO";"PMDB";"BA";"74143";"2011.0";"54.0";""
"OSÓRIO ADRIANO";"OSÓRIO ADRIANO";"PFL";"DF";"73660";"2007.0";"53.0";""
"MANATO";"MANATO";"PDT";"ES";"74163";"2011.0";"54.0";""
"HAMILTON CASARA";"HAMILTON CASARA";"PSDB";"";"3ee7d0cdc31de9c4234c11260fd1d99b";"";"";""
"PAULO BERNARDO";"PAULO BERNARDO";"PT";"";"2a4ffc5d6ca3df7b048b616fa1159617";"";"";""
